Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,Gender,HourlyRate,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
29,0,Travel_Rarely,942,Research & Development,15,Life Sciences,Female,69,Research Scientist,4,2168,0,Yes,18,3,80,2,5,1,3
22,1,Travel_Frequently,1256,Research & Development,3,Life Sciences,Male,48,Research Scientist,4,2853,0,Yes,11,3,80,3,0,0,0
46,0,Travel_Rarely,1402,Sales,2,Marketing,Female,69,Manager,1,17048,8,No,23,4,80,3,26,15,9
44,0,Non-Travel,111,Research & Development,17,Life Sciences,Male,74,Research Scientist,3,2290,2,No,13,3,80,3,0,0,0
33,0,Travel_Rarely,147,Human Resources,2,Human Resources,Male,99,Human Resources,3,3600,1,No,13,3,80,3,5,1,4
41,1,Non-Travel,906,Research & Development,5,Life Sciences,Male,95,Research Scientist,1,2107,6,No,17,3,80,1,1,0,0
30,0,Travel_Rarely,1329,Sales,29,Life Sciences,Male,61,Sales Executive,1,4115,8,No,19,3,80,3,4,0,3
40,0,Travel_Frequently,1184,Sales,2,Medical,Male,62,Sales Executive,2,4327,5,No,12,3,80,3,0,0,0
50,0,Travel_Frequently,1421,Research & Development,2,Medical,Female,30,Manager,1,17856,2,No,22,4,80,3,2,2,2
28,0,Travel_Rarely,1179,Research & Development,19,Medical,Male,78,Laboratory Technician,1,3196,1,No,12,3,80,3,6,3,3
46,0,Travel_Rarely,1450,Research & Development,15,Life Sciences,Male,52,Research Director,2,19081,5,No,11,3,80,3,4,0,3
35,0,Travel_Rarely,1361,Sales,17,Life Sciences,Male,94,Sales Executive,1,8966,3,Yes,15,3,80,3,7,1,7
24,1,Travel_Rarely,984,Research & Development,17,Life Sciences,Female,97,Laboratory Technician,2,2210,1,No,13,3,80,1,1,0,0
33,0,Travel_Frequently,1146,Sales,25,Medical,Female,82,Sales Executive,3,4539,1,No,12,3,80,2,10,0,1
36,0,Travel_Rarely,917,Research & Development,6,Life Sciences,Male,60,Laboratory Technician,3,2741,1,No,14,3,80,3,7,1,7
30,0,Travel_Rarely,853,Research & Development,7,Life Sciences,Male,49,Laboratory Technician,3,3491,1,No,13,3,80,2,10,8,9
44,0,Travel_Rarely,200,Research & Development,29,Other,Male,32,Research Scientist,4,4541,1,No,25,4,80,3,20,13,17
20,0,Travel_Rarely,654,Sales,21,Marketing,Male,43,Sales Representative,4,2678,1,No,17,3,80,3,2,2,2
46,0,Travel_Rarely,150,Research & Development,2,Technical Degree,Male,60,Manufacturing Director,4,7379,2,No,11,3,80,2,6,1,4
42,0,Non-Travel,179,Human Resources,2,Medical,Male,79,Human Resources,1,6272,7,No,16,3,80,4,4,0,3
60,0,Travel_Rarely,696,Sales,7,Marketing,Male,52,Sales Executive,4,5220,0,Yes,18,3,80,3,11,1,9
32,0,Travel_Frequently,116,Research & Development,13,Other,Female,77,Laboratory Technician,2,2743,1,No,20,4,80,3,2,2,2
32,0,Travel_Frequently,1316,Research & Development,2,Life Sciences,Female,38,Research Scientist,3,4998,4,Yes,14,3,80,3,8,0,7
36,0,Travel_Rarely,363,Research & Development,1,Technical Degree,Female,77,Manufacturing Director,1,10252,2,Yes,21,4,80,3,7,7,7
33,0,Travel_Rarely,117,Research & Development,9,Medical,Male,60,Research Scientist,4,2781,0,No,13,3,80,3,14,4,10
40,0,Travel_Rarely,107,Sales,10,Technical Degree,Female,84,Sales Executive,2,6852,7,No,12,3,80,4,5,1,3
25,0,Travel_Rarely,1356,Sales,10,Life Sciences,Male,57,Sales Executive,4,4950,0,No,14,3,80,3,4,1,1
30,0,Travel_Rarely,1465,Research & Development,1,Medical,Male,63,Research Scientist,2,3579,0,Yes,21,4,80,3,11,5,7
42,0,Travel_Frequently,458,Research & Development,26,Medical,Female,60,Research Director,1,13191,3,Yes,17,3,80,3,1,0,0
35,0,Non-Travel,1212,Sales,8,Marketing,Female,78,Sales Executive,4,10377,4,Yes,11,3,80,2,13,4,12
27,0,Travel_Rarely,1103,Research & Development,14,Life Sciences,Male,42,Research Scientist,1,2235,1,Yes,14,3,80,2,9,6,8
54,0,Travel_Frequently,966,Research & Development,1,Life Sciences,Female,53,Manufacturing Director,3,10502,7,No,17,3,80,1,5,1,4
44,0,Travel_Rarely,1117,Research & Development,2,Life Sciences,Female,72,Research Scientist,4,2011,1,No,13,3,80,3,10,7,7
19,1,Non-Travel,504,Research & Development,10,Medical,Female,96,Research Scientist,2,1859,1,Yes,25,4,80,4,1,0,0
29,0,Travel_Rarely,1010,Research & Development,1,Life Sciences,Female,97,Research Scientist,4,3760,1,No,15,3,80,3,3,1,2
54,0,Travel_Rarely,685,Research & Development,3,Life Sciences,Male,85,Research Director,4,17779,3,No,14,3,80,3,10,0,9
31,0,Travel_Rarely,1332,Research & Development,11,Medical,Male,80,Healthcare Representative,1,6833,1,Yes,12,3,80,2,6,0,1
31,0,Travel_Rarely,1062,Research & Development,24,Medical,Female,96,Healthcare Representative,1,6812,1,No,19,3,80,3,10,1,8
59,0,Travel_Rarely,326,Sales,3,Life Sciences,Female,48,Sales Executive,4,5171,5,No,17,3,80,3,6,0,5
43,0,Travel_Rarely,920,Research & Development,3,Life Sciences,Male,96,Research Director,4,19740,3,No,14,3,80,3,8,0,7
49,0,Travel_Rarely,1098,Research & Development,4,Medical,Male,85,Manager,3,18711,2,No,13,3,80,4,1,0,0
36,0,Travel_Frequently,469,Research & Development,3,Technical Degree,Male,46,Research Scientist,2,3692,1,No,12,3,80,2,11,0,7
48,0,Travel_Rarely,969,Research & Development,2,Technical Degree,Male,76,Laboratory Technician,2,2559,5,No,11,3,80,2,1,0,0
27,0,Travel_Rarely,1167,Research & Development,4,Life Sciences,Male,76,Research Scientist,3,2517,1,No,11,3,80,3,5,0,3
29,0,Travel_Rarely,1329,Research & Development,7,Life Sciences,Male,82,Healthcare Representative,4,6623,1,Yes,11,3,80,3,6,1,0
48,0,Travel_Rarely,715,Research & Development,1,Life Sciences,Male,76,Research Director,4,18265,6,No,12,3,80,4,1,0,0
29,0,Travel_Rarely,694,Research & Development,1,Life Sciences,Female,87,Research Director,4,16124,3,No,14,3,80,2,7,1,7
34,0,Travel_Rarely,1320,Research & Development,20,Technical Degree,Female,89,Research Scientist,3,2585,0,No,17,3,80,2,1,0,0
44,0,Travel_Rarely,1099,Sales,5,Marketing,Male,88,Manager,2,18213,7,No,11,3,80,3,22,3,10
33,0,Travel_Rarely,536,Sales,10,Marketing,Male,82,Sales Executive,3,8380,0,Yes,14,3,80,3,9,0,8
19,0,Travel_Rarely,265,Research & Development,25,Life Sciences,Female,57,Research Scientist,4,2994,1,Yes,12,3,80,3,1,0,1
23,0,Travel_Rarely,373,Research & Development,1,Life Sciences,Male,47,Research Scientist,3,1223,1,No,22,4,80,3,1,0,1
25,1,Travel_Frequently,599,Sales,24,Life Sciences,Male,73,Sales Representative,4,1118,1,Yes,14,3,80,3,1,1,0
26,0,Travel_Rarely,583,Research & Development,4,Life Sciences,Male,53,Research Scientist,4,2875,1,Yes,20,4,80,2,8,2,2
45,1,Travel_Rarely,1449,Sales,2,Marketing,Female,94,Manager,2,18824,2,Yes,16,3,80,3,24,1,11
55,0,Non-Travel,177,Research & Development,8,Medical,Male,37,Healthcare Representative,2,13577,1,Yes,15,3,80,3,33,15,0
21,1,Travel_Frequently,251,Research & Development,10,Life Sciences,Female,45,Laboratory Technician,3,2625,1,No,20,4,80,1,2,2,2
46,0,Travel_Rarely,168,Sales,4,Marketing,Female,33,Manager,2,18789,2,No,14,3,80,3,11,0,8
34,0,Travel_Rarely,131,Sales,2,Marketing,Female,86,Sales Executive,1,4538,0,Yes,12,3,80,3,3,0,2
51,0,Travel_Frequently,237,Sales,9,Life Sciences,Male,83,Manager,2,19847,4,Yes,24,4,80,2,29,11,10
59,0,Travel_Rarely,1429,Research & Development,18,Medical,Male,67,Manufacturing Director,4,10512,6,No,12,3,80,2,9,5,4
34,0,Travel_Frequently,135,Research & Development,19,Medical,Female,46,Laboratory Technician,2,4444,4,No,13,3,80,4,11,5,10
28,0,Travel_Frequently,791,Research & Development,1,Medical,Male,44,Laboratory Technician,3,2154,0,Yes,11,3,80,2,4,0,2
44,0,Travel_Rarely,1199,Research & Development,4,Life Sciences,Male,92,Manager,1,19190,1,No,14,3,80,2,25,14,13
34,0,Travel_Frequently,648,Human Resources,11,Life Sciences,Male,56,Human Resources,2,4490,4,No,11,3,80,4,10,1,8
35,0,Travel_Rarely,735,Research & Development,6,Life Sciences,Male,66,Research Scientist,3,3506,0,Yes,14,3,80,3,3,2,2
42,0,Travel_Rarely,603,Research & Development,7,Medical,Female,78,Research Scientist,2,2372,6,Yes,16,3,80,3,1,0,0
43,0,Travel_Rarely,531,Sales,4,Marketing,Female,56,Sales Executive,4,10231,3,No,14,3,80,4,21,15,17
36,0,Travel_Rarely,429,Research & Development,2,Life Sciences,Female,53,Manufacturing Director,2,5410,9,Yes,11,3,80,3,16,5,12
44,1,Travel_Rarely,621,Research & Development,15,Medical,Female,73,Healthcare Representative,4,7978,1,No,11,3,80,3,10,0,5
28,0,Travel_Frequently,193,Research & Development,2,Life Sciences,Male,52,Laboratory Technician,4,3867,1,Yes,12,3,80,3,2,2,2
51,0,Travel_Frequently,968,Research & Development,6,Medical,Female,40,Laboratory Technician,3,2838,0,No,14,3,80,2,7,7,7
30,0,Non-Travel,879,Research & Development,9,Medical,Female,72,Manufacturing Director,3,4695,7,Yes,18,3,80,3,8,1,7
29,1,Travel_Rarely,806,Research & Development,7,Technical Degree,Female,39,Laboratory Technician,3,3339,3,Yes,13,3,80,3,7,7,7
28,0,Travel_Rarely,640,Research & Development,1,Technical Degree,Male,84,Research Scientist,1,2080,2,No,11,3,80,2,3,1,2
25,0,Travel_Rarely,266,Research & Development,1,Medical,Female,40,Research Scientist,2,2096,1,No,18,3,80,2,2,2,1
32,0,Travel_Rarely,604,Sales,8,Medical,Male,56,Sales Executive,4,6209,1,No,15,3,80,4,10,0,8
45,0,Travel_Frequently,364,Research & Development,25,Medical,Female,83,Manager,2,18061,3,No,22,4,80,3,0,0,0
39,0,Travel_Rarely,412,Research & Development,13,Medical,Female,94,Manager,2,17123,6,Yes,13,3,80,3,19,15,2
58,0,Travel_Rarely,848,Research & Development,23,Life Sciences,Male,88,Research Scientist,3,2372,1,No,12,3,80,3,2,2,2
32,1,Travel_Rarely,1089,Research & Development,7,Life Sciences,Male,79,Laboratory Technician,3,4883,1,No,18,3,80,3,10,1,1
39,1,Travel_Rarely,360,Research & Development,23,Medical,Male,93,Research Scientist,1,3904,0,No,13,3,80,3,5,0,3
30,0,Travel_Rarely,1138,Research & Development,6,Technical Degree,Female,48,Laboratory Technician,4,4627,0,No,12,3,80,3,9,6,7
36,0,Travel_Rarely,325,Research & Development,10,Technical Degree,Female,63,Healthcare Representative,3,7094,3,No,12,3,80,3,7,1,7
46,0,Travel_Rarely,991,Human Resources,1,Life Sciences,Female,44,Human Resources,1,3423,6,No,12,3,80,4,7,5,7
28,0,Non-Travel,1476,Research & Development,1,Life Sciences,Female,55,Laboratory Technician,4,6674,0,No,11,3,80,3,9,7,5
50,0,Travel_Rarely,1322,Research & Development,28,Life Sciences,Female,43,Research Director,1,16880,4,Yes,11,3,80,3,3,1,2
40,1,Travel_Rarely,299,Sales,25,Marketing,Male,57,Sales Executive,2,9094,2,Yes,12,3,80,3,5,1,0
52,1,Travel_Rarely,1030,Sales,5,Life Sciences,Male,64,Sales Executive,2,8446,9,Yes,19,3,80,2,8,7,7
30,0,Travel_Rarely,634,Research & Development,17,Medical,Female,95,Manager,1,11916,1,Yes,23,4,80,3,9,0,8
39,0,Travel_Rarely,524,Research & Development,18,Life Sciences,Male,32,Manufacturing Director,3,4534,0,No,11,3,80,3,8,1,7
31,0,Non-Travel,587,Sales,2,Life Sciences,Female,57,Sales Executive,3,9852,1,Yes,19,3,80,2,10,9,6
41,0,Non-Travel,256,Sales,10,Medical,Male,40,Sales Executive,2,6151,1,No,13,3,80,3,19,11,9
31,1,Travel_Frequently,1060,Sales,1,Life Sciences,Female,54,Sales Representative,2,2302,1,Yes,11,3,80,4,3,2,2
44,1,Travel_Rarely,935,Research & Development,3,Life Sciences,Male,89,Laboratory Technician,1,2362,4,No,12,3,80,4,3,1,2
42,0,Non-Travel,495,Research & Development,2,Life Sciences,Male,37,Manager,3,17861,0,Yes,13,3,80,2,20,2,10
55,0,Travel_Rarely,282,Research & Development,2,Medical,Female,58,Manager,3,19187,4,No,14,3,80,3,19,9,11
56,0,Travel_Rarely,206,Human Resources,8,Life Sciences,Male,99,Manager,2,19717,6,No,14,3,80,3,7,7,7
40,0,Non-Travel,458,Research & Development,16,Life Sciences,Male,74,Research Scientist,3,3544,9,No,16,3,80,3,4,0,0
34,0,Travel_Rarely,943,Research & Development,9,Life Sciences,Male,86,Healthcare Representative,4,8500,0,No,11,3,80,2,9,1,6
40,0,Travel_Rarely,523,Research & Development,2,Life Sciences,Male,98,Research Scientist,4,4661,1,No,13,3,80,3,9,8,8
41,0,Travel_Frequently,1018,Sales,1,Marketing,Female,66,Sales Executive,1,4103,0,No,17,3,80,3,9,1,7
35,0,Travel_Frequently,482,Research & Development,4,Life Sciences,Male,87,Research Scientist,3,4249,1,Yes,11,3,80,3,9,1,1
51,0,Travel_Rarely,770,Human Resources,5,Life Sciences,Male,84,Manager,2,14026,1,Yes,11,3,80,3,33,0,10
38,0,Travel_Rarely,1009,Sales,2,Life Sciences,Female,31,Sales Executive,1,6893,3,No,15,3,80,3,7,1,7
34,0,Travel_Rarely,507,Sales,15,Medical,Female,66,Sales Executive,1,6125,1,No,12,3,80,4,10,9,6
25,0,Travel_Rarely,882,Research & Development,19,Medical,Male,67,Laboratory Technician,4,3669,3,No,11,3,80,2,3,1,2
58,1,Travel_Rarely,601,Research & Development,7,Medical,Female,53,Manufacturing Director,1,10008,7,Yes,14,3,80,2,10,5,9
40,0,Travel_Rarely,329,Research & Development,1,Life Sciences,Male,88,Laboratory Technician,2,2387,3,No,22,4,80,3,4,0,3
36,0,Travel_Frequently,607,Sales,7,Marketing,Female,83,Sales Executive,1,4639,2,No,16,3,80,2,15,6,13
48,0,Travel_Rarely,855,Research & Development,4,Life Sciences,Male,54,Manufacturing Director,4,7898,1,No,11,3,80,3,10,0,8
27,0,Travel_Rarely,1291,Sales,11,Medical,Female,98,Sales Representative,4,2534,8,No,14,3,80,3,1,0,0
51,0,Travel_Rarely,1405,Research & Development,11,Technical Degree,Female,82,Manufacturing Director,2,13142,3,No,16,3,80,2,5,0,3
18,0,Non-Travel,1124,Research & Development,1,Life Sciences,Female,97,Laboratory Technician,4,1611,1,No,15,3,80,4,0,0,0
35,0,Travel_Rarely,817,Research & Development,1,Medical,Female,60,Laboratory Technician,4,5363,0,No,12,3,80,3,9,0,0
27,0,Travel_Frequently,793,Sales,2,Life Sciences,Male,43,Sales Executive,4,5071,3,No,20,4,80,3,6,0,0
55,1,Travel_Rarely,267,Sales,13,Marketing,Male,85,Sales Executive,3,13695,6,Yes,17,3,80,2,19,3,8
56,0,Travel_Rarely,1369,Research & Development,23,Life Sciences,Male,68,Manufacturing Director,2,13402,4,Yes,12,3,80,3,19,15,9
34,0,Non-Travel,999,Research & Development,26,Technical Degree,Female,92,Research Scientist,3,2029,1,No,20,4,80,3,5,0,0
40,0,Travel_Rarely,1202,Research & Development,2,Medical,Female,89,Healthcare Representative,3,6377,5,No,20,4,80,3,12,11,8
34,0,Travel_Rarely,285,Research & Development,29,Medical,Male,86,Laboratory Technician,3,5429,4,No,13,3,80,3,8,7,7
31,1,Travel_Frequently,703,Sales,2,Life Sciences,Female,90,Sales Representative,4,2785,7,No,14,3,80,4,1,0,0
35,1,Travel_Frequently,662,Sales,18,Marketing,Female,67,Sales Executive,3,4614,0,Yes,18,3,80,2,4,3,2
38,0,Travel_Frequently,693,Research & Development,7,Life Sciences,Male,57,Research Scientist,3,2610,1,No,11,3,80,3,4,0,3
34,0,Travel_Rarely,404,Research & Development,2,Technical Degree,Female,98,Healthcare Representative,4,6687,1,No,11,3,80,4,14,4,11
28,0,Travel_Rarely,736,Sales,26,Life Sciences,Male,48,Sales Executive,1,4724,1,No,11,3,80,3,5,0,4
31,1,Travel_Rarely,330,Research & Development,22,Medical,Male,98,Manufacturing Director,3,6179,1,Yes,15,3,80,2,10,6,7
39,0,Travel_Rarely,1498,Sales,21,Life Sciences,Male,44,Sales Executive,4,6120,3,Yes,12,3,80,4,5,1,4
51,0,Travel_Frequently,541,Sales,2,Marketing,Male,52,Sales Executive,2,10596,2,No,11,3,80,3,4,3,2
41,0,Travel_Frequently,1200,Research & Development,22,Life Sciences,Female,75,Research Scientist,4,5467,3,Yes,14,3,80,2,6,3,3
37,0,Travel_Rarely,1439,Research & Development,4,Life Sciences,Male,54,Research Scientist,3,2996,7,Yes,15,3,80,3,6,1,3
33,0,Travel_Frequently,1111,Sales,5,Life Sciences,Male,61,Sales Executive,4,9998,6,No,13,3,80,4,5,1,2
32,0,Travel_Rarely,499,Sales,2,Marketing,Male,36,Sales Executive,2,4078,0,Yes,13,3,80,2,3,1,2
39,0,Non-Travel,1485,Research & Development,25,Life Sciences,Male,71,Healthcare Representative,3,10920,3,No,21,4,80,3,6,0,5
25,0,Travel_Rarely,1372,Sales,18,Life Sciences,Male,93,Sales Executive,3,6232,2,No,11,3,80,2,3,1,2
52,0,Travel_Frequently,322,Research & Development,28,Medical,Female,59,Manufacturing Director,3,13247,2,Yes,11,3,80,2,5,0,2
43,0,Travel_Rarely,930,Research & Development,6,Medical,Female,73,Research Scientist,3,4081,1,Yes,14,3,80,1,20,1,8
27,0,Travel_Rarely,205,Sales,10,Marketing,Female,98,Sales Executive,4,5769,1,Yes,11,3,80,3,6,4,4
27,1,Travel_Rarely,135,Research & Development,17,Life Sciences,Female,51,Research Scientist,3,2394,1,Yes,13,3,80,3,8,7,7
26,0,Travel_Rarely,683,Research & Development,2,Medical,Male,36,Research Scientist,4,3904,0,No,12,3,80,3,4,1,1
42,0,Travel_Rarely,1147,Human Resources,10,Human Resources,Female,31,Manager,1,16799,0,No,14,3,80,3,20,0,9
52,0,Travel_Rarely,258,Research & Development,8,Other,Female,54,Laboratory Technician,1,2950,9,No,13,3,80,1,5,0,4
37,0,Travel_Rarely,1462,Research & Development,11,Medical,Female,94,Laboratory Technician,3,3629,4,No,18,3,80,3,3,0,2
35,0,Travel_Frequently,200,Research & Development,18,Life Sciences,Male,60,Manufacturing Director,4,9362,2,No,11,3,80,3,2,2,2
25,0,Travel_Rarely,949,Research & Development,1,Technical Degree,Male,81,Laboratory Technician,4,3229,4,No,11,3,80,2,3,0,2
26,0,Travel_Rarely,652,Research & Development,7,Other,Male,100,Laboratory Technician,1,3578,0,No,12,3,80,3,7,0,7
29,0,Travel_Rarely,332,Human Resources,17,Other,Male,51,Human Resources,1,7988,1,No,13,3,80,2,10,0,9
49,1,Travel_Frequently,1475,Research & Development,28,Life Sciences,Male,97,Laboratory Technician,1,4284,3,No,20,4,80,3,4,1,3
29,1,Travel_Frequently,337,Research & Development,14,Other,Female,84,Healthcare Representative,4,7553,0,Yes,12,3,80,3,8,7,7
54,0,Travel_Rarely,971,Research & Development,1,Medical,Female,54,Research Director,4,17328,6,No,19,3,80,2,20,12,7
58,0,Travel_Rarely,1055,Research & Development,1,Medical,Female,76,Research Director,1,19701,3,Yes,21,4,80,3,9,1,5
55,0,Travel_Rarely,1136,Research & Development,1,Medical,Male,81,Research Director,4,14732,2,No,13,3,80,4,7,0,0
36,0,Travel_Rarely,1174,Sales,3,Marketing,Female,99,Sales Executive,2,9278,3,Yes,16,3,80,3,5,0,1
31,1,Travel_Frequently,667,Sales,1,Life Sciences,Female,50,Sales Representative,3,1359,1,No,12,3,80,3,1,0,0
30,0,Travel_Rarely,855,Sales,7,Marketing,Female,73,Sales Executive,1,4779,7,No,14,3,80,3,3,0,2
31,0,Travel_Rarely,182,Research & Development,8,Life Sciences,Female,93,Research Director,2,16422,3,No,11,3,80,4,3,1,0
34,0,Travel_Frequently,560,Research & Development,1,Other,Male,91,Research Scientist,1,2996,5,No,14,3,80,3,4,1,3
31,1,Travel_Rarely,202,Research & Development,8,Life Sciences,Female,34,Research Scientist,2,1261,1,No,12,3,80,4,1,0,0
27,0,Travel_Rarely,1377,Research & Development,11,Life Sciences,Male,91,Laboratory Technician,1,2099,0,No,14,3,80,4,5,1,4
36,0,Travel_Rarely,172,Research & Development,4,Life Sciences,Male,37,Laboratory Technician,4,5810,1,No,16,3,80,2,10,1,8
36,0,Travel_Rarely,329,Sales,16,Marketing,Female,98,Sales Executive,1,5647,4,No,13,3,80,2,3,0,2
47,0,Travel_Rarely,465,Research & Development,1,Technical Degree,Male,74,Research Scientist,4,3420,7,No,12,3,80,2,6,1,2
25,1,Travel_Rarely,383,Sales,9,Life Sciences,Male,68,Sales Representative,1,4400,3,No,12,3,80,3,3,2,2
37,0,Non-Travel,1413,Research & Development,5,Technical Degree,Male,84,Laboratory Technician,3,3500,0,No,14,3,80,1,6,1,3
56,0,Travel_Rarely,1255,Research & Development,1,Life Sciences,Female,90,Research Scientist,1,2066,2,No,22,4,80,4,3,1,0
47,0,Travel_Rarely,359,Research & Development,2,Medical,Female,82,Research Director,3,17169,3,No,19,3,80,4,20,5,6
24,0,Travel_Rarely,1476,Sales,4,Medical,Female,42,Sales Executive,3,4162,1,Yes,12,3,80,3,5,0,3
32,0,Travel_Rarely,601,Sales,7,Marketing,Male,97,Sales Executive,4,9204,4,No,12,3,80,2,4,0,3
34,0,Travel_Rarely,401,Research & Development,1,Life Sciences,Female,86,Laboratory Technician,2,3294,5,No,17,3,80,2,5,0,2
41,0,Travel_Rarely,1283,Research & Development,5,Medical,Male,90,Research Scientist,3,2127,2,Yes,12,3,80,2,4,0,3
40,0,Non-Travel,663,Research & Development,9,Other,Male,81,Laboratory Technician,3,3975,3,No,11,3,80,4,8,0,7
31,0,Travel_Rarely,326,Sales,8,Life Sciences,Male,31,Sales Executive,4,10793,1,No,18,3,80,3,13,9,9
46,1,Travel_Rarely,377,Sales,9,Marketing,Male,52,Sales Executive,4,10096,4,No,11,3,80,4,7,4,3
39,1,Non-Travel,592,Research & Development,2,Life Sciences,Female,54,Laboratory Technician,1,3646,2,Yes,23,4,80,4,1,0,0
31,1,Travel_Frequently,1445,Research & Development,1,Life Sciences,Female,100,Manufacturing Director,2,7446,1,No,11,3,80,3,10,4,7
45,0,Travel_Rarely,1038,Research & Development,20,Medical,Male,95,Healthcare Representative,1,10851,2,Yes,18,3,80,3,7,0,7
31,0,Travel_Rarely,1398,Human Resources,8,Medical,Female,96,Human Resources,2,2109,9,No,18,3,80,3,3,0,2
31,1,Travel_Frequently,523,Research & Development,2,Life Sciences,Male,94,Laboratory Technician,4,3722,6,Yes,13,3,80,1,2,2,2
45,0,Travel_Rarely,1448,Research & Development,29,Technical Degree,Male,55,Manufacturing Director,4,9380,4,Yes,18,3,80,4,3,1,2
48,0,Travel_Rarely,1221,Sales,7,Marketing,Male,96,Sales Executive,1,5486,4,No,11,3,80,3,2,2,2
34,1,Travel_Rarely,1107,Human Resources,9,Technical Degree,Female,52,Human Resources,3,2742,1,No,15,3,80,3,2,2,2
40,0,Non-Travel,218,Research & Development,8,Medical,Male,55,Research Director,2,13757,2,No,11,3,80,3,9,4,8
28,0,Travel_Rarely,866,Sales,5,Medical,Male,84,Sales Executive,1,8463,0,No,18,3,80,3,5,1,3
44,0,Non-Travel,981,Research & Development,5,Life Sciences,Male,90,Laboratory Technician,3,3162,3,No,14,3,80,3,5,0,3
53,0,Travel_Rarely,447,Research & Development,2,Medical,Male,39,Research Director,2,16598,4,No,12,3,80,2,9,8,8
49,0,Travel_Rarely,1495,Research & Development,5,Technical Degree,Male,96,Healthcare Representative,3,6651,2,No,14,3,80,2,3,1,2
40,0,Travel_Rarely,896,Research & Development,2,Medical,Male,68,Research Scientist,3,2345,2,No,14,3,80,4,3,1,2
44,0,Travel_Rarely,1467,Research & Development,20,Life Sciences,Male,49,Research Scientist,2,3420,1,No,13,3,80,2,5,1,3
33,0,Travel_Frequently,430,Sales,7,Medical,Male,54,Sales Executive,1,4373,0,No,14,3,80,3,4,0,3
34,0,Travel_Rarely,1326,Sales,3,Other,Male,81,Sales Executive,1,4759,3,No,18,3,80,3,13,3,12
30,0,Travel_Rarely,1358,Sales,16,Life Sciences,Male,96,Sales Executive,3,5301,8,No,15,3,80,2,2,2,2
42,0,Travel_Frequently,748,Research & Development,9,Medical,Female,74,Laboratory Technician,4,3673,1,No,13,3,80,3,12,5,8
44,0,Travel_Frequently,383,Sales,1,Marketing,Female,79,Sales Executive,3,4768,7,No,12,3,80,2,1,0,0
30,0,Non-Travel,990,Research & Development,7,Technical Degree,Male,64,Research Scientist,3,1274,1,No,13,3,80,2,1,0,0
57,0,Travel_Rarely,405,Research & Development,1,Life Sciences,Male,93,Research Scientist,3,4900,0,No,24,4,80,2,12,2,8
49,0,Travel_Rarely,1490,Research & Development,7,Life Sciences,Male,35,Healthcare Representative,2,10466,3,No,14,3,80,3,8,0,7
34,0,Travel_Frequently,829,Research & Development,15,Medical,Male,71,Research Director,1,17007,7,No,14,3,80,2,14,6,9
28,1,Travel_Frequently,1496,Sales,1,Technical Degree,Male,92,Sales Representative,3,2909,3,No,15,3,80,4,3,1,2
29,1,Travel_Frequently,115,Sales,13,Technical Degree,Female,51,Sales Executive,2,5765,5,No,11,3,80,1,5,0,0
34,1,Travel_Rarely,790,Sales,24,Medical,Female,40,Sales Executive,2,4599,0,Yes,23,4,80,4,15,10,10
35,0,Travel_Rarely,660,Sales,7,Life Sciences,Male,76,Sales Representative,3,2404,1,No,13,3,80,3,1,0,0
24,1,Travel_Frequently,381,Research & Development,9,Medical,Male,89,Laboratory Technician,1,3172,2,Yes,11,3,80,2,0,0,0
24,0,Non-Travel,830,Sales,13,Life Sciences,Female,78,Sales Representative,2,2033,1,No,13,3,80,3,1,0,0
44,0,Travel_Frequently,1193,Research & Development,2,Medical,Male,86,Manufacturing Director,3,10209,5,Yes,18,3,80,2,2,2,2
29,0,Travel_Rarely,1246,Sales,19,Life Sciences,Male,77,Sales Executive,3,8620,1,No,14,3,80,3,10,0,4
30,0,Travel_Rarely,330,Human Resources,1,Life Sciences,Male,46,Human Resources,3,2064,0,No,21,4,80,4,5,1,3
55,0,Travel_Rarely,1229,Research & Development,4,Life Sciences,Male,30,Healthcare Representative,3,4035,0,Yes,16,3,80,3,3,1,2
33,0,Travel_Rarely,1099,Research & Development,4,Medical,Female,82,Laboratory Technician,2,3838,8,No,11,3,80,3,5,0,2
47,0,Travel_Rarely,571,Sales,14,Medical,Female,78,Sales Executive,3,4591,3,Yes,17,3,80,2,5,1,2
28,1,Travel_Frequently,289,Research & Development,2,Medical,Male,38,Laboratory Technician,1,2561,7,No,11,3,80,2,0,0,0
28,0,Travel_Rarely,1423,Research & Development,1,Life Sciences,Male,72,Research Scientist,3,1563,1,No,14,3,80,1,1,0,0
28,0,Travel_Frequently,467,Sales,7,Life Sciences,Male,55,Sales Executive,1,4898,0,No,14,3,80,3,4,1,3
49,0,Travel_Rarely,271,Research & Development,3,Medical,Female,43,Laboratory Technician,1,4789,4,No,25,4,80,3,3,1,2
29,0,Travel_Frequently,410,Research & Development,2,Life Sciences,Female,97,Laboratory Technician,2,3180,0,No,13,3,80,3,3,0,2
28,0,Travel_Rarely,1083,Research & Development,29,Life Sciences,Male,96,Manufacturing Director,2,6549,1,No,14,3,80,2,8,1,7
